Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.219364166,11.1904,7.537332,4.527754,-0.6245694,0.1055604,0.9901831,10.41973,10.53611,-48.27637,1000.293
4.239432812,6.72245,3.425931,-1.553909,-0.4022602,0.1054863,0.9453658,10.41973,10.53611,-48.27637,1000.293
4.259501457,1.323673,6.10728,-7.389847,-0.4492205,0.03761122,0.9048897,12.26571,9.05176,-48.28048,1000.291
4.279569149,2.316552,5.630596,-7.021261,-0.438324,-0.05442877,0.8916158,12.26571,9.05176,-48.28048,1000.291
4.299637318,4.736693,4.796398,0.9033287,-0.4514749,-0.08080806,0.8826895,12.26571,9.05176,-48.28048,1000.291
4.319705963,7.715328,4.915569,5.142063,-0.43637,-0.0008874014,0.8926293,12.64751,8.682844,-49.12253,1000.291
4.339774132,7.591218,5.630596,5.080632,-0.4522789,0.01945095,0.9431196,12.64751,8.682844,-49.12253,1000.292
4.359842777,2.750936,7.120234,1.763362,-0.4556672,0.07148393,0.9092523,13.03211,8.307943,-48.28275,1000.292
4.379910946,1.447783,7.954431,0.1661576,-0.4420077,0.01503533,0.8945483,13.03211,8.307943,-48.28275,1000.289
4.399979591,0.2066849,8.550286,4.159168,-0.4362318,-0.008629131,0.8899907,13.03211,8.307943,-48.28275,1000.289
4.420047283,-0.2276995,11.29122,6.493544,-0.4345025,0.0303401,0.8891432,13.40793,8.31188,-48.28225,1000.289
4.440115929,-3.14428,14.98552,7.415008,-0.4287449,0.03450107,0.8785897,13.40793,8.31188,-48.28225,1000.289
4.462692737,-3.3925,18.26273,7.5993,-0.4365613,0.03661704,0.8898107,13.7756,8.693274,-48.73292,1000.289
4.480252743,-4.075104,21.6591,8.950781,-0.4479508,0.04795211,0.8983982,13.7756,8.693274,-48.73292,1000.289
4.500320911,-5.378257,20.64615,8.705057,-0.4688756,0.04811838,0.8941174,14.1588,8.321365,-48.73405,1000.285
4.520389557,-4.881818,25.59175,9.872245,-0.4293215,0.03972112,0.8864843,14.1588,8.321365,-48.73405,1000.285
4.540457725,-5.378257,35.42336,13.06665,-0.4152887,0.01800111,0.9235876,14.1588,8.321365,-48.73405,1000.288
4.558017731,-8.543057,43.94409,12.63664,-0.4603841,0.0369731,0.9329889,15.21774,8.705139,-47.82541,1000.288
4.578085899,-9.411826,70.51923,9.196505,-0.4732214,0.1288879,0.9520754,15.21774,8.705139,-47.82541,1000.285
4.598154068,4.302309,105.4363,6.432113,-0.279656,-0.02576141,1.084559,16.72828,8.345272,-47.88973,1000.285
4.618222237,10.56985,202.0841,15.21674,-0.5388565,0.1102342,1.326969,16.72828,8.345272,-47.88973,1000.283
4.638290882,19.69193,341.4546,55.08541,0.6199953,-0.2678073,2.273849,16.72828,8.345272,-47.88973,1000.283
4.658359051,56.0561,531.4133,59.32414,0.07007362,-0.6624734,2.283037,20.4201,8.751999,-45.6839,1000.286
4.678427696,159.6878,547.2034,92.25113,-0.7416253,-0.2117753,2.533274,20.4201,8.751999,-45.6839,1000.286
4.698495865,7.963548,58.66171,-46.82851,3.144325,-1.420402,2.293833,31.15575,8.45104,-35.1923,1000.282
4.718564510,-28.15241,51.45186,-31.10219,0.5814404,0.09307401,2.394984,31.15575,8.45104,-35.1923,1000.282
4.738632202,-67.86755,-54.55078,0.3504504,0.623291,-0.27827,1.692599,31.15575,8.45104,-35.1923,1000.285
4.758700848,-79.28565,-135.17,-6.28409,0.1278483,-0.2493594,1.401244,40.76073,7.484919,-34.73141,1000.285
4.778769016,-86.29785,-183.9705,-15.4373,-0.1004938,-0.1388568,1.155323,40.76073,7.484919,-34.73141,1000.286
4.798837662,-80.96113,-219.7218,-20.53607,-0.4279649,-0.05265245,1.231483,37.29746,14.11795,-42.53392,1000.286
4.818905830,-65.13713,-251.4809,-17.0345,-0.6649237,0.00261094,1.213513,37.29746,14.11795,-42.53392,1000.287
4.838974476,-63.70987,-273.8851,-11.56715,-0.7912644,0.1279464,1.169538,37.29746,14.11795,-42.53392,1000.287
4.859042644,-67.68138,-284.4913,-4.195438,-0.9033457,0.08318397,1.129935,28.62054,21.44843,-50.40476,1000.286
4.879110336,-63.33754,-281.0949,-6.95983,-0.9461307,-0.02646652,1.121675,28.62054,21.44843,-50.40476,1000.286
4.899178982,-52.47793,-276.4473,-25.63483,-0.9935485,-0.1751075,1.143803,16.42113,23.16399,-57.78712,1000.285
4.919247627,-38.2053,-265.841,-46.76707,-0.9527417,-0.1441001,1.169709,16.42113,23.16399,-57.78712,1000.285
4.939315796,-32.18597,-254.4006,-58.00893,-1.048308,-0.07355315,1.340008,16.42113,23.16399,-57.78712,1000.286
4.959384441,-35.35078,-253.1493,-60.95762,-1.133447,0.009448946,1.408956,-0.91119,21.86392,-60.40245,1000.286
4.979452610,-41.99065,-245.7011,-60.03616,-1.148349,0.07743955,1.30441,-0.91119,21.86392,-60.40245,1000.281
4.999520302,-50.61628,-228.5405,-57.1489,-1.260958,0.3248792,1.025148,-22.34543,22.74702,-54.79837,1000.281
5.019588947,-51.67122,-188.499,-35.0952,-1.451541,0.3823377,0.4455008,-22.34543,22.74702,-54.79837,1000.28
5.039657116,-51.54711,-125.398,-3.703991,-1.977795,0.4945417,-0.0786912,-22.34543,22.74702,-54.79837,1000.28
5.059725761,-47.0171,-53.41866,6.862129,-2.35412,0.2172371,-0.8486539,-41.14727,21.05927,-40.92232,1000.281
5.079793930,8.335877,39.95186,2.807688,-2.090172,-0.03732445,-0.7472974,-41.14727,21.05927,-40.92232,1000.281
5.099862576,43.58307,96.02183,-20.78179,-2.066596,-1.162866,-0.9944351,-51.06375,19.4237,-33.11514,1000.28
5.119931221,119.9727,298.6722,-28.21493,0.266412,1.116712,1.831773,-51.06375,19.4237,-33.11514,1000.28
5.139998913,41.22498,371.0686,-27.90778,-1.177451,2.415207,1.150885,-51.06375,19.4237,-33.11514,1000.279
5.160067081,23.60139,239.0867,-5.915504,-1.716417,-1.399118,1.879701,-53.2402,17.9266,-41.3396,1000.279
5.180135727,90.49657,149.1721,-17.77168,-0.9288538,0.9192278,1.659417,-53.2402,17.9266,-41.3396,1000.279
5.200203896,64.61967,119.2602,4.95777,-1.287417,-0.224604,1.257186,-44.33761,13.30655,-54.86774,1000.279
5.220272541,40.41827,63.42855,25.90572,-0.905992,-0.08727516,1.358985,-44.33761,13.30655,-54.86774,1000.279
5.240340710,19.19549,29.94149,16.1382,-0.5977629,0.2653164,1.011524,-37.63434,9.698936,-60.11448,1000.278
5.260409355,10.81807,12.84044,5.019201,-0.4397758,0.1623074,0.9388604,-37.63434,9.698936,-60.11448,1000.278
5.280477047,0.2066849,13.55547,-3.151113,-0.4478603,0.09733757,0.9143091,-37.63434,9.698936,-60.11448,1000.277
5.298037052,-6.991684,9.622826,-4.256869,-0.4870435,-0.02303516,0.9115452,-35.73386,8.592697,-60.56967,1000.277
5.318105221,-8.667167,5.153911,-1.738201,-0.4685281,-0.02526097,0.8886657,-35.73386,8.592697,-60.56967,1000.28
5.338173866,-1.965237,5.213497,0.7804669,-0.4976054,-0.1108367,0.9449394,-34.65569,7.855155,-61.41242,1000.28
5.358242035,0.7031241,5.392253,4.95777,-0.4492289,0.0106214,0.8881555,-34.65569,7.855155,-61.41242,1000.278
5.378310680,1.323673,5.511425,4.097737,-0.4507748,0.04227956,0.8842089,-34.65569,7.855155,-61.41242,1000.278
5.398378849,0.02052013,5.03474,1.210483,-0.4676158,0.03181437,0.8800995,-34.67046,8.606846,-61.40916,1000.277
5.418446541,-1.779072,4.319714,2.991981,-0.4683523,0.01867691,0.8792489,-34.67046,8.606846,-61.40916,1000.277
5.438515186,-0.2276995,6.583964,4.773478,-0.4324268,-0.00436289,0.8702486,-35.04703,8.604521,-61.86246,1000.278
5.458583832,3.495595,9.682411,7.169284,-0.4589557,0.01044149,0.8881837,-35.04703,8.604521,-61.86246,1000.278
5.478652000,4.054089,10.63578,8.336472,-0.4530222,0.03201733,0.8844125,-35.04703,8.604521,-61.86246,1000.279
5.498720646,2.130387,13.73423,9.012212,-0.4237584,0.0009388607,0.8839233,-33.93576,9.371014,-62.69862,1000.279
5.518788814,2.006277,17.5477,10.978,-0.4536024,-0.01636466,0.8975787,-33.93576,9.371014,-62.69862,1000.276
5.538856506,-0.9723583,23.98294,13.43524,-0.4365419,0.03592269,0.9033465,-33.1686,8.625586,-62.24808,1000.276
5.558925152,-3.26839,31.84822,14.72529,-0.4386132,0.04339053,0.9214759,-33.1686,8.625586,-62.24808,1000.278
5.578993320,-6.867575,34.76792,14.72529,-0.5176941,0.0568131,0.8712907,-33.1686,8.625586,-62.24808,1000.278
5.599061966,-6.991684,36.97258,5.264925,-0.4963604,0.06163209,0.8999163,-32.80168,9.008593,-63.15154,1000.279
5.619130611,-9.163607,46.08916,-1.246754,-0.5337324,0.05756881,0.9294614,-32.80168,9.008593,-63.15154,1000.279
5.639198780,-3.14428,60.15135,-7.021261,-0.4414102,-0.01647883,0.9512712,-31.37724,9.778368,-63.98727,1000.28
5.659266472,-7.550179,130.8198,-4.564024,-0.3883976,0.0201502,1.259052,-31.37724,9.778368,-63.98727,1000.28
5.679335117,23.35316,210.1281,71.79462,-2.603081,0.5143231,3.200048,-31.37724,9.778368,-63.98727,1000.285
5.699403286,6.163956,413.9106,80.21066,-0.5278757,-0.3828327,1.605487,-28.06643,10.19221,-64.88683,1000.285
5.719471931,73.43147,612.2708,37.45473,-0.0379522,-0.04042297,1.347166,-28.06643,10.19221,-64.88683,1000.286
5.739540100,214.7925,686.574,6.92356,0.5192001,-0.9501924,1.820281,-18.87543,13.99895,-68.73961,1000.286
5.759608746,-53.09848,26.72387,-37.30671,-2.247237,-0.5738628,2.34622,-18.87543,13.99895,-68.73961,1000.287
5.779676437,46.18937,102.6954,-40.00967,-0.2766653,-0.3882967,1.756005,-18.87543,13.99895,-68.73961,1000.287
5.799745083,-16.23787,-10.57667,-40.2554,0.3450674,-0.2571021,1.595868,12.98748,9.123199,-66.13261,1000.288
5.819813251,-10.71498,-75.76323,-37.12242,0.1243333,-0.4098714,1.235534,12.98748,9.123199,-66.13261,1000.288
5.839881897,9.63903,-151.8539,-38.16674,0.01365142,-0.2627505,1.185825,13.03565,6.919943,-63.10192,1000.288
5.859950066,4.054089,-216.0871,-25.69627,-0.1441825,-0.03864736,1.072599,13.03565,6.919943,-63.10192,1000.288
5.880018711,-12.57663,-258.0353,-7.389847,-0.3074482,-0.1079348,0.9211329,13.03565,6.919943,-63.10192,1000.289
5.900086403,-22.13308,-285.2659,-0.3867208,-0.5857862,-0.2670234,0.9026071,0.8311615,6.771732,-57.42583,1000.289
5.920154572,-29.57967,-302.069,-11.44429,-0.7656912,-0.3810068,0.885012,0.8311615,6.771732,-57.42583,1000.288
5.940223217,-31.50337,-309.3981,-27.84635,-0.9749146,-0.401908,1.043932,-12.74068,2.911235,-51.37957,1000.288
5.960291862,-31.93776,-324.354,-38.71962,-1.187033,-0.34311,1.205585,-12.74068,2.911235,-51.37957,1000.29
5.980360031,-27.90419,-328.1675,-52.173,-1.299682,-0.5198658,1.110958,-31.5236,0.402935,-35.76054,1000.29
6.000428677,-14.74855,-313.0924,-84.66995,-1.340587,-0.679349,1.118236,-31.5236,0.402935,-35.76054,1000.286
6.017988205,-4.757708,-299.0898,-118.7641,-1.351529,-0.6899799,1.226901,-31.5236,0.402935,-35.76054,1000.286
6.038055897,-0.537974,-284.4913,-150.6468,-1.427323,-0.6113804,1.340233,-39.0378,-7.464818,-12.71156,1000.289
6.058124542,5.481352,-272.3954,-169.2603,-1.556411,-0.6018105,1.354014,-39.0378,-7.464818,-12.71156,1000.289
6.078192711,21.05713,-255.2944,-177.6764,-1.511904,-0.6497644,1.07705,-39.0378,-7.464818,-12.71156,1000.287
6.098261356,26.51797,-211.5586,-180.3179,-1.516899,-0.5696263,0.7956237,-23.84701,-12.13165,-12.25965,1000.287
6.118330002,-42.79736,-168.0612,-170.7961,-1.529558,0.3917876,0.4334459,-23.84701,-12.13165,-12.25965,1000.288
6.138398171,-41.9286,-96.20107,-105.0036,-1.849881,0.08885765,-0.1849303,-20.92647,-7.655649,-11.39546,1000.288
6.158465862,-34.17173,-26.30725,-103.0992,-1.820586,-0.1988949,-0.6113955,-20.92647,-7.655649,-11.39546,1000.281
6.178534508,23.04289,49.2472,-119.317,-1.652533,-0.4128125,-0.1357961,-23.61517,-4.378671,-7.050634,1000.281
6.198602676,38.12223,68.01663,-151.9368,-1.556972,-0.331084,0.2960726,-23.61517,-4.378671,-7.050634,1000.284
6.218671322,-62.1585,226.5737,-183.2666,-1.730469,-0.1880924,-2.850943,-23.61517,-4.378671,-7.050634,1000.284
6.238739491,-76.67934,325.4261,-19.55317,0.7674943,4.734872,1.917192,-23.63317,-3.319994,-5.299513,1000.282
6.258807659,-99.14322,302.1282,42.79922,-2.01219,-1.066154,2.242023,-23.63317,-3.319994,-5.299513,1000.282
6.278875828,110.0439,252.4934,-34.48089,-2.25968,-1.332591,2.628489,-24.03025,-2.558422,-9.177866,1000.285
6.298944473,40.10799,139.698,-27.41633,-0.1242058,-0.2890534,0.8641006,-24.03025,-2.558422,-9.177866,1000.285
6.319012642,-0.3518093,104.9001,44.27356,-0.9334564,-0.4511361,1.415664,-24.03025,-2.558422,-9.177866,1000.285
6.339081287,9.390811,63.19021,26.52003,-0.9953175,0.28806,0.7007806,-23.33615,0.09280491,-12.65846,1000.285
6.359149456,8.335877,38.28346,19.45547,-0.9168401,0.02497063,1.229042,-23.33615,0.09280491,-12.65846,1000.285
6.379217148,11.68684,22.0762,11.83803,-0.4870387,-0.04901701,0.9558384,-23.72627,0.77953,-13.10876,1000.285
6.399285793,8.646152,16.77309,8.21361,-0.4920656,-0.01340599,0.9437848,-23.72627,0.77953,-13.10876,1000.285
6.419353962,3.929979,11.29122,4.28203,-0.4596741,-0.0295684,0.9262758,-23.72627,0.77953,-13.10876,1000.285
6.439422608,0.3928496,8.609872,1.824793,-0.4447205,-0.04962893,0.9198515,-22.98278,1.164861,-13.55893,1000.279
6.459491253,-0.9723583,7.29899,0.1661576,-0.4397761,-0.05458958,0.9003304,-22.98278,1.164861,-13.55893,1000.279
6.479558945,-0.4138642,5.809352,-0.3867208,-0.4410462,-0.09239159,0.8891062,-22.99006,1.540476,-13.49262,1000.284
6.499627113,1.323673,1.876708,0.2890194,-0.4509604,-0.08229478,0.8850667,-22.99006,1.540476,-13.49262,1000.284
6.519695759,0.9513437,0.02955631,1.149052,-0.4424615,-0.06801129,0.8839865,-22.99006,1.540476,-13.49262,1000.284
6.539763927,0.4549045,-1.579253,0.657605,-0.4165134,-0.07688348,0.8909104,-22.9982,1.917934,-13.94378,1000.284
6.559832573,-0.1656446,-1.519667,0.8418978,-0.4332085,-0.0684009,0.8887852,-22.9982,1.917934,-13.94378,1000.284
6.579900265,-0.1656446,-0.923812,-0.202428,-0.4239448,-0.06931386,0.8959896,-22.61435,1.544644,-13.5568,1000.282
6.599968910,0.2687398,0.9829248,1.394776,-0.4194824,-0.1012035,0.8868483,-22.61435,1.544644,-13.5568,1000.282
6.620037079,2.502716,1.757537,2.009086,-0.4390742,-0.0666682,0.8956316,-22.61435,1.544644,-13.5568,1000.281
6.640105724,4.302309,3.008832,2.377671,-0.4256848,-0.08060636,0.9005195,-22.99896,1.919546,-14.39658,1000.281
6.660173893,4.364363,4.438885,3.237704,-0.4113438,-0.06633388,0.907165,-22.99896,1.919546,-14.39658,1000.283
6.680242538,-0.1656446,8.490701,5.756372,-0.4055229,-0.06529817,0.9100791,-22.99744,1.916321,-13.49099,1000.283
6.700310230,0.02052013,14.6876,6.800698,-0.3970557,-0.07660543,0.896177,-22.99744,1.916321,-13.49099,1000.284
6.720378399,0.9513437,23.02957,9.380797,-0.4003087,-0.08434772,0.9211449,-22.62173,1.920489,-13.55517,1000.284
6.740447044,1.820112,27.20055,9.626521,-0.4594254,-0.04387876,0.9079603,-22.62173,1.920489,-13.55517,1000.281
6.758007050,2.564771,31.25237,7.230715,-0.4651738,-0.02106478,0.9362159,-22.62173,1.920489,-13.55517,1000.281
6.778075218,6.72245,38.34305,1.886224,-0.4374229,-0.0501764,0.9009305,-22.99744,1.916321,-13.49099,1000.278
6.798143864,19.81604,50.43891,-2.35251,-0.4299588,-0.08458579,0.9643263,-22.99744,1.916321,-13.49099,1000.278
6.818211555,45.3206,72.30679,-4.134007,-0.44606,-0.05640298,0.9157928,-22.99744,1.916321,-13.49099,1000.277
6.838279724,66.97777,98.22649,-0.5710136,-0.1510317,-0.2488862,1.194039,-23.01373,2.671237,-14.39332,1000.277
6.858348370,68.90147,212.0349,22.28129,-0.5439518,-0.18845,0.8107522,-23.01373,2.671237,-14.39332,1000.275
6.878416538,142.0021,303.737,86.90663,-0.5135403,-0.2674219,1.363232,-21.4971,1.938287,-15.23549,1000.275
6.898485184,289.879,385.7862,42.12348,-0.2528529,-0.7319532,1.952503,-21.4971,1.938287,-15.23549,1000.277
6.918552875,383.644,370.4132,85.18657,-0.7848819,-0.6257894,1.339567,-19.29375,1.217391,-17.43514,1000.277
6.938621521,159.7498,-11.82796,-206.4261,0.3701555,-2.980287,0.2934781,-19.29375,1.217391,-17.43514,1000.278
6.958689690,157.2676,13.61506,-257.4752,-0.1655858,-0.7357373,2.176731,-19.29375,1.217391,-17.43514,1000.278
6.978758335,94.84042,-60.33058,-224.0567,0.237589,-0.316916,1.464811,-14.39384,-2.437111,-14.85737,1000.276
6.998826027,103.6522,-116.5197,-173.3762,0.07603879,-0.2898158,1.407062,-14.39384,-2.437111,-14.85737,1000.276
7.018894196,90.7448,-156.8591,-123.8629,-0.03144173,-0.2962313,1.252331,-13.59528,-7.224687,-5.303688,1000.277
7.038962841,75.41723,-194.7555,-97.87761,-0.2567069,-0.5395328,1.205115,-13.59528,-7.224687,-5.303688,1000.277
7.059031010,64.80584,-222.5224,-83.5642,-0.3741612,-0.5858393,1.06963,-13.59528,-7.224687,-5.303688,1000.281
7.079099655,42.52813,-237.5975,-67.65359,-0.5259671,-0.61257,1.04374,-6.07411,-13.12625,2.571903,1000.281
7.099168301,17.33384,-243.6752,-60.58904,-0.714965,-0.7617978,1.029059,-6.07411,-13.12625,2.571903,1000.278
7.119235992,-0.1035897,-239.2063,-83.93279,-0.8575653,-0.8962945,0.9347526,8.445559,-18.49856,5.607315,1000.278
7.139304161,-11.14936,-217.2193,-121.2828,-0.9603524,-0.7499696,1.072833,8.445559,-18.49856,5.607315,1000.28
7.159372807,-17.41691,-213.942,-149.7867,-1.096336,-0.5948763,1.296962,8.445559,-18.49856,5.607315,1000.28
7.179440975,-12.2043,-215.4913,-152.3668,-0.9895296,-0.3410694,1.246601,44.44469,-29.47184,-26.60812,1000.279
7.199508667,-20.58171,-212.0949,-135.7805,-0.9438546,-0.2033536,1.236759,44.44469,-29.47184,-26.60812,1000.279
7.219577313,-28.33857,-209.056,-114.5868,-0.930851,-0.2501991,1.229589,54.42909,-15.89301,-80.09618,1000.283
7.239645958,-31.50337,-201.012,-103.1607,-1.169828,-0.2162925,1.26912,54.42909,-15.89301,-80.09618,1000.283
7.259714127,-90.08321,-202.2633,-102.1778,-1.119298,0.3753748,1.075463,54.42909,-15.89301,-80.09618,1000.282
7.279782772,-45.46572,-182.9576,-59.60614,-1.515262,0.1202645,0.7370579,3.122702,3.896372,-70.11391,1000.282
7.299850464,-12.26635,-154.8928,-12.24289,-1.653257,0.3653351,0.201716,3.122702,3.896372,-70.11391,1000.281
7.319918633,-36.90215,-93.81764,16.87537,-1.976101,0.4726166,-0.3910868,-20.11543,2.078898,-50.48705,1000.281
7.339987278,-35.90927,-13.37719,17.42825,-2.129055,-0.00946803,-0.6437482,-20.11543,2.078898,-50.48705,1000.279
7.360055447,24.03577,52.22647,-4.195438,-1.982925,-0.3086341,-0.3776727,-20.11543,2.078898,-50.48705,1000.279
7.380124092,154.4752,194.1592,55.14684,-0.4267188,1.217545,-0.05157859,-23.71721,-2.06072,-42.29459,1000.278
7.400191784,53.07747,296.7655,14.66386,-0.2782528,1.588382,0.8171631,-23.71721,-2.06072,-42.29459,1000.278
7.420260429,33.9025,251.7188,33.33886,-2.327044,0.06399438,2.915828,-18.91564,-0.8842745,-41.8305,1000.276
7.440328598,78.27176,169.4908,-9.417068,-1.562426,-0.4399343,1.95744,-18.91564,-0.8842745,-41.8305,1000.276
7.462905884,54.50473,108.0581,-8.557034,-0.3763739,0.0498303,1.083624,-9.700125,-1.165051,-41.43179,1000.277
7.477956772,40.04594,72.96223,2.439102,-0.8734976,-0.1114409,1.260886,-9.700125,-1.165051,-41.43179,1000.277
7.498024464,23.35316,33.03994,14.17241,-0.5788488,0.05643007,1.139208,-9.700125,-1.165051,-41.43179,1000.274
7.518093109,10.13547,6.762721,0.9033287,-0.5014074,0.07427341,0.9893671,-5.252865,-1.118697,-41.36121,1000.274
7.538161755,6.84656,8.490701,0.1047266,-0.3470687,0.04067481,0.9864429,-5.252865,-1.118697,-41.36121,1000.275
7.558229923,-3.888939,10.21868,-3.949715,-0.3893478,0.01021573,0.9547479,-5.252865,-1.118697,-41.36121,1000.275
7.578298569,-8.853332,6.226451,-2.35251,-0.4061728,-0.1091678,0.9461259,-3.373138,-1.100395,-40.9706,1000.275
7.598366260,-3.330445,3.545102,-0.9395992,-0.3780068,-0.1072053,0.9155851,-3.373138,-1.100395,-40.9706,1000.275
7.618434429,2.068332,6.226451,1.517638,-0.3339162,-0.097787,0.8939135,-4.501234,-1.110824,-41.36021,1000.272
7.638503075,3.30943,10.45702,6.124958,-0.345367,-0.08273348,0.9137405,-4.501234,-1.110824,-41.36021,1000.272
7.658571243,0.1446299,10.93371,6.24782,-0.3898603,-0.01548809,0.9487022,-4.132912,-0.7308111,-41.42277,1000.273
7.678639412,-3.950994,10.39744,3.299135,-0.3990779,-0.04420402,0.9382445,-4.132912,-0.7308111,-41.42277,1000.273
7.698707580,-3.578664,8.014016,1.886224,-0.4158046,-0.03415881,0.9293856,-4.132912,-0.7308111,-41.42277,1000.272
7.718776226,-0.9723583,4.558056,0.8418978,-0.4004699,-0.04837617,0.9231243,-3.373787,-1.099013,-41.35871,1000.272
7.738844395,1.633948,4.915569,2.684826,-0.3493495,-0.1050152,0.9024774,-3.373787,-1.099013,-41.35871,1000.272
7.758913040,-2.151402,7.954431,6.493544,-0.3815295,-0.02003634,0.9064274,-3.380415,-0.7247801,-40.90429,1000.272
7.778980732,-1.530853,9.682411,6.370682,-0.3665933,-0.09248571,0.921285,-3.380415,-0.7247801,-40.90429,1000.271
7.799048901,-0.1656446,13.0192,7.660731,-0.3847053,-0.0327549,0.9070491,-3.380415,-0.7247801,-40.90429,1000.271
7.819117546,0.5169594,19.27568,11.28516,-0.3363329,-0.1249601,0.9178485,-1.933161,-1.083922,-41.3568,1000.272
7.839185715,3.743814,25.3534,12.51377,-0.3656768,-0.03580733,0.9068983,-1.933161,-1.083922,-41.3568,1000.272
7.859253883,1.323673,36.37672,18.534,-0.3863611,-0.04852712,0.9182305,-2.315603,-0.7136259,-40.90288,1000.272
7.879322052,3.929979,36.13838,17.91969,-0.4403667,-0.02036516,0.9521267,-2.315603,-0.7136259,-40.90288,1000.27
7.899390697,3.619705,40.13061,11.40802,-0.4166018,0.01039888,0.941775,-2.315603,-0.7136259,-40.90288,1000.27
7.919458866,4.426418,48.35342,8.459333,-0.4324209,-0.003213675,0.9220818,-1.953911,0.04061937,-40.511,1000.268
7.939526558,2.254497,62.59435,7.967886,-0.5324329,-0.01444553,0.9313065,-1.953911,0.04061937,-40.511,1000.268
7.959595203,18.69905,77.31197,7.906455,-0.4172474,-0.0335525,0.9831449,0.244976,-0.3106494,-40.96252,1000.268
7.979663372,35.08154,170.1462,22.52702,-0.7786083,-0.002429204,1.341568,0.244976,-0.3106494,-40.96252,1000.268
7.999732018,16.8374,260.0608,44.94931,-0.2986346,0.01390128,1.519994,0.244976,-0.3106494,-40.96252,1000.265
8.019800663,59.09679,412.7189,77.87629,-0.7189955,-0.1264337,1.282206,2.516156,-1.041944,-40.0572,1000.265
8.039868355,111.5952,540.1723,15.95391,-0.2514277,-0.5759385,1.680449,2.516156,-1.041944,-40.0572,1000.265
8.059936523,121.5861,370.4132,57.35835,-0.9462184,0.04664609,3.517706,9.58463,-3.182538,-33.97698,1000.265
8.080005169,54.25651,127.3042,33.216,2.864308,-1.155332,1.584771,9.58463,-3.182538,-33.97698,1000.265
8.100073338,-14.87266,38.22388,11.59231,0.4262999,-0.7338748,1.879929,9.58463,-3.182538,-33.97698,1000.265
8.120141029,-11.52169,-34.94715,-26.12628,0.2336715,-0.8828765,1.434884,23.01948,-10.09791,-23.12267,1000.265
8.140209675,-17.2928,-115.1493,-60.22045,0.06482357,-0.530979,1.414364,23.01948,-10.09791,-23.12267,1000.265
